sgd,average,early_stopping,fit_intercept,loss,epsilon_insensitive,hinge,huber,log_loss,modified_huber,perceptron,squared_error,penalty,elasticnet,l1,l2,None,shuffle,warm_start,Performance
1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0.9008
1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0.6457
1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0.9101
1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0.9103
1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0.8997
1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.695
1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0.9078
1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0.8545
1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0.9107
1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0.7315
1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0.8752
1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.098
1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0.0917
1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0.1008
1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0.919
1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0.7392
1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0.9098
1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.1028
1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0.0862
1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0.899
1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.87
1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0.8996
1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0.9153
1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0.7649
1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.097
1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.7413
1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0.8973
1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0.8659
1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0.6372
1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.7544
1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0.0025
1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0.9119
1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0.662
1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0.9052
1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.9139
1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0.9017
1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.7888
1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0.6514
1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0.7826
1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0953
1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.9162
1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0.916
1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0.9137
1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0.9115
1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0.803
1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0.683
1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0.1003
1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0.9127
1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0.782
1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0.3235
1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0.7956
1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0.6462
1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0.1
1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0.9162
1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0.3123
1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0.1244
1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.0028
1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.9021
1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0.1201
1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0.9047
1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0.9017
1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0.9055
1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0.887
1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0.4472
1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0.665
1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0.394
1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0.2084
1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0.886
1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0.9139
1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0.6986
1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0.0976
1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0.8043
1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.0984
1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.9076
1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0.0988
1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0.0028
1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.9083
1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0.8425
1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0.8957
1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0.0998
1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0.8897
1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0.8917
1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0.0064
1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0819
1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.9087
1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0.7925
1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0.394
1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0.9073
1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0.8043
1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0.9036
1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0.9103
1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.7345
1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0.6591
1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0.9143
1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.0032
1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0.3627
1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.0926
1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0.8875
1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.9086
1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0.0025
1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.9115
1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.9037
1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0.916
1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0.0067
1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0.2215
1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.8972
1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.8783
1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0.0939
1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0.2215
1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0.9031
1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.0082
1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0.8637
1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0.4361
1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0.0799
1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.8747
1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0.4582
1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0.1177
1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.914
1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.0033
1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0.9023
1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0.0385
1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0.0067
1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0.9152
1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0.4579
1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0.0871
1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0.732
1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0.0971
1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.0808
1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0.8637
1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0082
1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.4011
1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0.8897
1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0.9075
1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0.9038
1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0.0871
1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0.9131
1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0.734
1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0.1201
1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.8345
1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.919
1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0.0062
1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.0998
1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0.91
1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0.9139
1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0.7393
1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0.897
1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0.8092
1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0.8009
1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0.5138
1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0.3494
1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0.9107
1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.9109
1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0.914
1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0.0951
1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.9101
1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0.8974
1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0.9103
1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0.0948
1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0.5492
1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0.901
1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0.3938
1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0.3123
1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0.4494
1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.9103
1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0.6372
1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0.7902
1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0.0799
1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.9022
1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0.4375
1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0.8915
1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0.662
1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0.4662
1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0.6563
1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0.9039
1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0.9066
1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0.9025
1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.6799
1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0.874
1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0.1096
1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0.0033
1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0.906
1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.7908
1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0.6986
1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0.8957
1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0.8972
1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.0086
1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0.8756
1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0.7377
1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0.6576
1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0.8404
1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0.896
1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0.8038
1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0.9158
1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0.0108
1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0.1007
1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0.7549
1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0.0086
1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.9156
1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0.9049
1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0.1022
1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.9132
1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0.0109
1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0.6341
1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0.9171
1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.8751
1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0.9144
1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0.6256
1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0.0927
1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0.9145
1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0.9127
1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.9056
1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0.664
1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0.7277
1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0.9023
1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0.7085
1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0.0149
1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0.9034
1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0.9105
1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0.8915
1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0.0988
1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0.915
1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0.6286
1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0.8971
1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0.6623
1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.7817
1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0.8327
1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0.0118
1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0.0032
1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.9086
1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0.695
1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0.7414
1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0.3452
1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0.1087
1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0.9003
1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.4494
1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0.7303
1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0.8991
1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0.7902
1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0.8832
1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0.0142
1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0.9036
1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0.732
1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0.8832
1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.707
1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0.4118
1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0.9105
1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0.6637
1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0.9005
1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0.7951
1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0.9041
1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0.8695
1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0.4579
1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0.1137
1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.9147
1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.9086
